t, x, dx, ddx, dddx, ddddx, y, dy, ddy, dddy, ddddy, z, dz, ddz, dddz, ddddz, psi, dpsi, ddpsi, dddpsi, ddddpsi
13.540215, 99.207626, 1.543456, -1.886653, 0.840732, 0.572702, 49.603813, 0.771728, -0.943327, 0.420366, 0.286351, 9.920756, 0.154346, -0.188665, 0.084073, 0.057270, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.550215, 99.222984, 1.524639, -1.878216, 0.846464, 0.573650, 49.611492, 0.762320, -0.939108, 0.423232, 0.286825, 9.922292, 0.152463, -0.187821, 0.084646, 0.057365, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.560215, 99.238113, 1.505885, -1.869723, 0.852205, 0.574598, 49.619057, 0.752943, -0.934862, 0.426102, 0.287299, 9.923806, 0.150590, -0.186972, 0.085220, 0.057460, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.570215, 99.253105, 1.487240, -1.861174, 0.857956, 0.575546, 49.626553, 0.743620, -0.930587, 0.428978, 0.287773, 9.925305, 0.148725, -0.186117, 0.085796, 0.057555, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.580215, 99.267860, 1.468674, -1.852565, 0.863716, 0.576494, 49.633930, 0.734337, -0.926282, 0.431858, 0.288247, 9.926779, 0.146867, -0.185256, 0.086372, 0.057649, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.590216, 99.282478, 1.450189, -1.843899, 0.869486, 0.577443, 49.641239, 0.725094, -0.921950, 0.434743, 0.288721, 9.928246, 0.145019, -0.184389, 0.086949, 0.057744, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.600216, 99.296860, 1.431786, -1.835173, 0.875265, 0.578391, 49.648430, 0.715893, -0.917587, 0.437633, 0.289195, 9.929681, 0.143180, -0.183517, 0.087527, 0.057839, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.610216, 99.311096, 1.413497, -1.826391, 0.881054, 0.579339, 49.655548, 0.706748, -0.913196, 0.440527, 0.289669, 9.931108, 0.141349, -0.182639, 0.088105, 0.057934, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.620216, 99.325134, 1.395262, -1.817553, 0.886852, 0.580287, 49.662567, 0.697631, -0.908776, 0.443426, 0.290144, 9.932512, 0.139528, -0.181755, 0.088685, 0.058029, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.630217, 99.339043, 1.377129, -1.808653, 0.892660, 0.581235, 49.669521, 0.688564, -0.904327, 0.446330, 0.290618, 9.933899, 0.137713, -0.180865, 0.089266, 0.058124, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.640217, 99.352715, 1.359083, -1.799697, 0.898477, 0.582183, 49.676357, 0.679541, -0.899849, 0.449239, 0.291092, 9.935262, 0.135910, -0.179970, 0.089848, 0.058218, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.650217, 99.366180, 1.341141, -1.790685, 0.904304, 0.583132, 49.683090, 0.670570, -0.895342, 0.452152, 0.291566, 9.936616, 0.134114, -0.179068, 0.090430, 0.058313, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.660217, 99.379517, 1.323273, -1.781615, 0.910140, 0.584080, 49.689758, 0.661637, -0.890807, 0.455070, 0.292040, 9.937947, 0.132328, -0.178161, 0.091014, 0.058408, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.670218, 99.392647, 1.305512, -1.772484, 0.915986, 0.585028, 49.696323, 0.652756, -0.886242, 0.457993, 0.292514, 9.939260, 0.130550, -0.177248, 0.091599, 0.058503, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.680218, 99.405594, 1.287828, -1.763293, 0.921841, 0.585976, 49.702797, 0.643914, -0.881646, 0.460920, 0.292988, 9.940557, 0.128784, -0.176329, 0.092184, 0.058598, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.690218, 99.418411, 1.270238, -1.754044, 0.927706, 0.586924, 49.709206, 0.635119, -0.877022, 0.463853, 0.293462, 9.941838, 0.127025, -0.175404, 0.092771, 0.058692, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.700218, 99.431007, 1.252743, -1.744738, 0.933580, 0.587873, 49.715504, 0.626372, -0.872369, 0.466790, 0.293936, 9.943102, 0.125275, -0.174474, 0.093358, 0.058787, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.710218, 99.443459, 1.235345, -1.735374, 0.939463, 0.588821, 49.721729, 0.617673, -0.867687, 0.469732, 0.294410, 9.944342, 0.123535, -0.173537, 0.093946, 0.058882, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.720219, 99.455742, 1.218029, -1.725949, 0.945357, 0.589769, 49.727871, 0.609015, -0.862975, 0.472678, 0.294884, 9.945572, 0.121804, -0.172595, 0.094536, 0.058977, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.730219, 99.467865, 1.200827, -1.716463, 0.951259, 0.590717, 49.733932, 0.600414, -0.858231, 0.475630, 0.295359, 9.946777, 0.120082, -0.171647, 0.095126, 0.059072, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.740219, 99.479736, 1.183710, -1.706922, 0.957171, 0.591665, 49.739868, 0.591855, -0.853461, 0.478586, 0.295833, 9.947971, 0.118371, -0.170692, 0.095717, 0.059167, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.750219, 99.491508, 1.166680, -1.697321, 0.963093, 0.592613, 49.745754, 0.583340, -0.848660, 0.481546, 0.296307, 9.949143, 0.116668, -0.169732, 0.096309, 0.059261, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.760220, 99.503105, 1.149768, -1.687661, 0.969023, 0.593562, 49.751553, 0.574884, -0.843830, 0.484512, 0.296781, 9.950304, 0.114977, -0.168766, 0.096902, 0.059356, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.770220, 99.514557, 1.132929, -1.677939, 0.974964, 0.594510, 49.757278, 0.566465, -0.838970, 0.487482, 0.297255, 9.951447, 0.113294, -0.167794, 0.097496, 0.059451, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.780220, 99.525734, 1.116196, -1.668159, 0.980914, 0.595458, 49.762867, 0.558098, -0.834080, 0.490457, 0.297729, 9.952575, 0.111621, -0.166816, 0.098091, 0.059546, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.790220, 99.536865, 1.099570, -1.658322, 0.986873, 0.596406, 49.768433, 0.549785, -0.829161, 0.493437, 0.298203, 9.953674, 0.109957, -0.165832, 0.098687, 0.059641, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.800220, 99.547745, 1.083037, -1.648422, 0.992843, 0.597354, 49.773872, 0.541518, -0.824211, 0.496421, 0.298677, 9.954767, 0.108304, -0.164842, 0.099284, 0.059735, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.810221, 99.558479, 1.066598, -1.638463, 0.998821, 0.598302, 49.779240, 0.533299, -0.819232, 0.499411, 0.299151, 9.955849, 0.106661, -0.163847, 0.099882, 0.059830, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.820221, 99.569077, 1.050269, -1.628447, 1.004809, 0.599251, 49.784538, 0.525135, -0.814223, 0.502404, 0.299625, 9.956903, 0.105028, -0.162844, 0.100481, 0.059925, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.830221, 99.579506, 1.034023, -1.618367, 1.010807, 0.600199, 49.789753, 0.517011, -0.809184, 0.505403, 0.300099, 9.957942, 0.103403, -0.161837, 0.101081, 0.060020, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.840221, 99.589752, 1.017889, -1.608230, 1.016813, 0.601147, 49.794876, 0.508945, -0.804115, 0.508407, 0.300573, 9.958970, 0.101790, -0.160823, 0.101681, 0.060115, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.850222, 99.599884, 1.001855, -1.598033, 1.022829, 0.602095, 49.799942, 0.500928, -0.799017, 0.511415, 0.301048, 9.959980, 0.100187, -0.159803, 0.102283, 0.060210, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.860222, 99.609825, 0.985937, -1.587774, 1.028855, 0.603043, 49.804913, 0.492969, -0.793887, 0.514427, 0.301522, 9.960979, 0.098594, -0.158777, 0.102886, 0.060304, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.870222, 99.619606, 0.970121, -1.577452, 1.034891, 0.603991, 49.809803, 0.485061, -0.788726, 0.517445, 0.301996, 9.961951, 0.097012, -0.157745, 0.103489, 0.060399, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.880222, 99.629181, 0.954393, -1.567075, 1.040936, 0.604940, 49.814590, 0.477197, -0.783537, 0.520468, 0.302470, 9.962914, 0.095440, -0.156707, 0.104094, 0.060494, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.890223, 99.638702, 0.938770, -1.556635, 1.046989, 0.605888, 49.819351, 0.469385, -0.778317, 0.523495, 0.302944, 9.963860, 0.093877, -0.155663, 0.104699, 0.060589, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.900223, 99.647980, 0.923253, -1.546131, 1.053054, 0.606836, 49.823990, 0.461626, -0.773066, 0.526527, 0.303418, 9.964792, 0.092325, -0.154613, 0.105305, 0.060684, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.910223, 99.657135, 0.907843, -1.535573, 1.059127, 0.607784, 49.828568, 0.453921, -0.767786, 0.529563, 0.303892, 9.965709, 0.090784, -0.153557, 0.105913, 0.060778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.920223, 99.666153, 0.892542, -1.524951, 1.065209, 0.608732, 49.833076, 0.446271, -0.762475, 0.532605, 0.304366, 9.966612, 0.089255, -0.152495, 0.106521, 0.060873, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.930223, 99.675003, 0.877335, -1.514269, 1.071301, 0.609680, 49.837502, 0.438668, -0.757135, 0.535651, 0.304840, 9.967491, 0.087735, -0.151427, 0.107130, 0.060968, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.940224, 99.683708, 0.862255, -1.503524, 1.077404, 0.610629, 49.841854, 0.431128, -0.751762, 0.538702, 0.305314, 9.968364, 0.086226, -0.150352, 0.107740, 0.061063, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.950224, 99.692230, 0.847272, -1.492720, 1.083514, 0.611577, 49.846115, 0.423636, -0.746360, 0.541757, 0.305788, 9.969221, 0.084728, -0.149272, 0.108351, 0.061158, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.960224, 99.700653, 0.832404, -1.481852, 1.089635, 0.612525, 49.850327, 0.416202, -0.740926, 0.544817, 0.306262, 9.970059, 0.083241, -0.148185, 0.108964, 0.061252, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.970224, 99.708855, 0.817635, -1.470927, 1.095766, 0.613473, 49.854427, 0.408817, -0.735464, 0.547883, 0.306737, 9.970882, 0.081764, -0.147092, 0.109577, 0.061347, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.980225, 99.717010, 0.802983, -1.459935, 1.101905, 0.614421, 49.858505, 0.401491, -0.729968, 0.550952, 0.307211, 9.971691, 0.080299, -0.145994, 0.110190, 0.061442, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.990225, 99.724960, 0.788448, -1.448887, 1.108054, 0.615369, 49.862480, 0.394224, -0.724444, 0.554027, 0.307685, 9.972488, 0.078843, -0.144889, 0.110805, 0.061537, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.000225, 99.732719, 0.774003, -1.437775, 1.114212, 0.616318, 49.866360, 0.387001, -0.718888, 0.557106, 0.308159, 9.973271, 0.077400, -0.143777, 0.111421, 0.061632, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.010225, 99.740425, 0.759677, -1.426603, 1.120381, 0.617266, 49.870213, 0.379839, -0.713301, 0.560190, 0.308633, 9.974035, 0.075968, -0.142660, 0.112038, 0.061727, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.020226, 99.747925, 0.745474, -1.415370, 1.126558, 0.618214, 49.873962, 0.372737, -0.707685, 0.563279, 0.309107, 9.974791, 0.074548, -0.141537, 0.112656, 0.061821, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.030226, 99.755295, 0.731379, -1.404073, 1.132745, 0.619162, 49.877647, 0.365689, -0.702036, 0.566372, 0.309581, 9.975524, 0.073137, -0.140407, 0.113275, 0.061916, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.040226, 99.762543, 0.717393, -1.392712, 1.138942, 0.620110, 49.881271, 0.358696, -0.696356, 0.569471, 0.310055, 9.976255, 0.071739, -0.139271, 0.113894, 0.062011, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.050226, 99.769653, 0.703517, -1.381289, 1.145148, 0.621058, 49.884827, 0.351759, -0.690645, 0.572574, 0.310529, 9.976966, 0.070352, -0.138129, 0.114515, 0.062106, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.060226, 99.776627, 0.689754, -1.369807, 1.151363, 0.622007, 49.888313, 0.344877, -0.684903, 0.575682, 0.311003, 9.977657, 0.068976, -0.136981, 0.115136, 0.062201, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.070227, 99.783478, 0.676119, -1.358263, 1.157588, 0.622955, 49.891739, 0.338059, -0.679132, 0.578794, 0.311477, 9.978345, 0.067614, -0.135826, 0.115759, 0.062295, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.080227, 99.790176, 0.662599, -1.346655, 1.163823, 0.623903, 49.895088, 0.331299, -0.673327, 0.581911, 0.311951, 9.979012, 0.066260, -0.134666, 0.116382, 0.062390, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.090227, 99.796745, 0.649194, -1.334985, 1.170066, 0.624851, 49.898373, 0.324597, -0.667493, 0.585033, 0.312426, 9.979666, 0.064920, -0.133498, 0.117007, 0.062485, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.100227, 99.803192, 0.635907, -1.323255, 1.176319, 0.625799, 49.901596, 0.317953, -0.661627, 0.588160, 0.312900, 9.980311, 0.063591, -0.132325, 0.117632, 0.062580, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.110228, 99.809486, 0.622723, -1.311459, 1.182583, 0.626747, 49.904743, 0.311362, -0.655730, 0.591292, 0.313374, 9.980943, 0.062272, -0.131146, 0.118258, 0.062675, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.120228, 99.815643, 0.609659, -1.299602, 1.188855, 0.627696, 49.907822, 0.304830, -0.649801, 0.594428, 0.313848, 9.981552, 0.060968, -0.129960, 0.118885, 0.062770, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.130228, 99.821671, 0.596732, -1.287680, 1.195137, 0.628644, 49.910835, 0.298366, -0.643840, 0.597568, 0.314322, 9.982161, 0.059673, -0.128768, 0.119514, 0.062864, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.140228, 99.827553, 0.583912, -1.275700, 1.201428, 0.629592, 49.913776, 0.291956, -0.637850, 0.600714, 0.314796, 9.982745, 0.058392, -0.127569, 0.120143, 0.062959, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.150229, 99.833351, 0.571216, -1.263651, 1.207729, 0.630540, 49.916676, 0.285608, -0.631826, 0.603865, 0.315270, 9.983326, 0.057121, -0.126365, 0.120773, 0.063054, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.160229, 99.838959, 0.558645, -1.251544, 1.214039, 0.631488, 49.919479, 0.279323, -0.625772, 0.607020, 0.315744, 9.983891, 0.055864, -0.125154, 0.121404, 0.063149, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.170229, 99.844475, 0.546186, -1.239372, 1.220359, 0.632437, 49.922237, 0.273093, -0.619686, 0.610179, 0.316218, 9.984445, 0.054620, -0.123937, 0.122036, 0.063244, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.180229, 99.849915, 0.533855, -1.227134, 1.226689, 0.633385, 49.924957, 0.266927, -0.613567, 0.613344, 0.316692, 9.984984, 0.053385, -0.122713, 0.122669, 0.063338, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.190229, 99.855156, 0.521637, -1.214838, 1.233027, 0.634333, 49.927578, 0.260819, -0.607419, 0.616514, 0.317166, 9.985508, 0.052164, -0.121484, 0.123303, 0.063433, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.200230, 99.860336, 0.509551, -1.202475, 1.239375, 0.635281, 49.930168, 0.254775, -0.601238, 0.619688, 0.317641, 9.986027, 0.050956, -0.120247, 0.123938, 0.063528, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.210230, 99.865341, 0.497596, -1.190051, 1.245733, 0.636229, 49.932671, 0.248798, -0.595025, 0.622866, 0.318115, 9.986535, 0.049761, -0.119005, 0.124573, 0.063623, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.220230, 99.870270, 0.485744, -1.177560, 1.252100, 0.637177, 49.935135, 0.242872, -0.588780, 0.626050, 0.318589, 9.987020, 0.048577, -0.117756, 0.125210, 0.063718, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.230230, 99.875076, 0.474043, -1.165007, 1.258477, 0.638126, 49.937538, 0.237021, -0.582504, 0.629238, 0.319063, 9.987499, 0.047406, -0.116501, 0.125848, 0.063813, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.240231, 99.879799, 0.462462, -1.152388, 1.264863, 0.639074, 49.939899, 0.231231, -0.576194, 0.632431, 0.319537, 9.987967, 0.046246, -0.115239, 0.126486, 0.063907, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.250231, 99.884361, 0.450988, -1.139707, 1.271259, 0.640022, 49.942181, 0.225494, -0.569853, 0.635629, 0.320011, 9.988423, 0.045098, -0.113971, 0.127126, 0.064002, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.260231, 99.888786, 0.439652, -1.126963, 1.277664, 0.640970, 49.944393, 0.219826, -0.563481, 0.638832, 0.320485, 9.988874, 0.043965, -0.112696, 0.127766, 0.064097, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.270231, 99.893097, 0.428457, -1.114155, 1.284078, 0.641918, 49.946548, 0.214229, -0.557078, 0.642039, 0.320959, 9.989304, 0.042847, -0.111415, 0.128408, 0.064192, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.280231, 99.897369, 0.417373, -1.101282, 1.290503, 0.642866, 49.948685, 0.208687, -0.550641, 0.645251, 0.321433, 9.989726, 0.041739, -0.110128, 0.129050, 0.064287, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.290232, 99.901474, 0.406432, -1.088345, 1.296936, 0.643815, 49.950737, 0.203216, -0.544173, 0.648468, 0.321907, 9.990144, 0.040643, -0.108834, 0.129694, 0.064381, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.300232, 99.905495, 0.395604, -1.075342, 1.303379, 0.644763, 49.952747, 0.197802, -0.537671, 0.651689, 0.322381, 9.990542, 0.039561, -0.107534, 0.130338, 0.064476, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.310232, 99.909370, 0.384922, -1.062275, 1.309831, 0.645711, 49.954685, 0.192461, -0.531138, 0.654916, 0.322855, 9.990933, 0.038493, -0.106227, 0.130983, 0.064571, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.320232, 99.913216, 0.374356, -1.049145, 1.316294, 0.646659, 49.956608, 0.187178, -0.524573, 0.658147, 0.323330, 9.991315, 0.037437, -0.104914, 0.131629, 0.064666, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.330233, 99.916847, 0.363939, -1.035949, 1.322765, 0.647607, 49.958424, 0.181969, -0.517974, 0.661382, 0.323804, 9.991679, 0.036394, -0.103595, 0.132276, 0.064761, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.340233, 99.920456, 0.353640, -1.022688, 1.329246, 0.648555, 49.960228, 0.176820, -0.511344, 0.664623, 0.324278, 9.992040, 0.035365, -0.102269, 0.132925, 0.064856, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.350233, 99.923904, 0.343493, -1.009365, 1.335737, 0.649504, 49.961952, 0.171746, -0.504682, 0.667868, 0.324752, 9.992393, 0.034349, -0.100936, 0.133574, 0.064950, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.360233, 99.927361, 0.333452, -0.995973, 1.342236, 0.650452, 49.963680, 0.166726, -0.497987, 0.671118, 0.325226, 9.992725, 0.033345, -0.099597, 0.134224, 0.065045, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.370234, 99.930641, 0.323564, -0.982519, 1.348746, 0.651400, 49.965321, 0.161782, -0.491259, 0.674373, 0.325700, 9.993060, 0.032357, -0.098252, 0.134875, 0.065140, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.380234, 99.933815, 0.313802, -0.969000, 1.355264, 0.652348, 49.966908, 0.156901, -0.484500, 0.677632, 0.326174, 9.993371, 0.031380, -0.096899, 0.135526, 0.065235, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.390234, 99.936867, 0.304195, -0.955414, 1.361793, 0.653296, 49.968433, 0.152098, -0.477707, 0.680897, 0.326648, 9.993688, 0.030418, -0.095541, 0.136179, 0.065330, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.400234, 99.939873, 0.294701, -0.941763, 1.368331, 0.654244, 49.969936, 0.147351, -0.470882, 0.684165, 0.327122, 9.993979, 0.029470, -0.094176, 0.136833, 0.065424, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.410234, 99.942802, 0.285351, -0.928045, 1.374878, 0.655193, 49.971401, 0.142675, -0.464023, 0.687439, 0.327596, 9.994276, 0.028535, -0.092804, 0.137488, 0.065519, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.420235, 99.945580, 0.276145, -0.914263, 1.381435, 0.656141, 49.972790, 0.138073, -0.457131, 0.690718, 0.328070, 9.994558, 0.027614, -0.091426, 0.138143, 0.065614, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.430235, 99.948303, 0.267072, -0.900416, 1.388001, 0.657089, 49.974152, 0.133536, -0.450208, 0.694001, 0.328544, 9.994826, 0.026708, -0.090041, 0.138800, 0.065709, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.440235, 99.950958, 0.258131, -0.886502, 1.394577, 0.658037, 49.975479, 0.129065, -0.443251, 0.697288, 0.329019, 9.995085, 0.025814, -0.088650, 0.139458, 0.065804, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.450235, 99.953453, 0.249339, -0.872522, 1.401162, 0.658985, 49.976727, 0.124669, -0.436261, 0.700581, 0.329493, 9.995342, 0.024934, -0.087252, 0.140116, 0.065899, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.460236, 99.955925, 0.240683, -0.858479, 1.407757, 0.659933, 49.977962, 0.120341, -0.429239, 0.703879, 0.329967, 9.995584, 0.024069, -0.085848, 0.140776, 0.065993, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.470236, 99.958298, 0.232163, -0.844367, 1.414361, 0.660882, 49.979149, 0.116082, -0.422183, 0.707181, 0.330441, 9.995827, 0.023215, -0.084437, 0.141436, 0.066088, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.480236, 99.960571, 0.223782, -0.830190, 1.420975, 0.661830, 49.980286, 0.111891, -0.415095, 0.710487, 0.330915, 9.996049, 0.022380, -0.083019, 0.142097, 0.066183, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.490236, 99.962730, 0.215556, -0.815948, 1.427598, 0.662778, 49.981365, 0.107778, -0.407974, 0.713799, 0.331389, 9.996270, 0.021555, -0.081595, 0.142760, 0.066278, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.500237, 99.964905, 0.207470, -0.801638, 1.434231, 0.663726, 49.982452, 0.103735, -0.400819, 0.717115, 0.331863, 9.996480, 0.020748, -0.080164, 0.143423, 0.066373, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.510237, 99.966957, 0.199527, -0.787262, 1.440873, 0.664674, 49.983479, 0.099763, -0.393631, 0.720436, 0.332337, 9.996688, 0.019952, -0.078726, 0.144087, 0.066467, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14.520237, 99.968826, 0.191728, -0.772818, 1.447524, 0.665622, 49.984413, 0.095864, -0.386409, 0.723762, 0.332811, 9.996885, 0.019173, -0.077282, 0.144752, 0.066562, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
